title,link,category,description,telephone,address,roadAddress,mapx,mapy,search_input,split_list,input_search,stores_url,file_names
투썸플레이스 용인보라점,,"카페,디저트>카페",,,경기도 용인시 기흥구 보라동 411-3,경기도 용인시 기흥구 사은로 31,321090,517362,경기도 용인시 기흥구 보라동 커피전문,카페,경기도 용인시 기흥구 보라동 투썸플레이스 용인보라점,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20보라동%20투썸플레이스%20용인보라점&sm=hty&style=v5#/list,투썸플레이스 용인보라점.jpg
리스뜰,https://www.facebook.com/ansunmi1205,"음식점>카페,디저트",,,경기도 용인시 기흥구 상하동 636,경기도 용인시 기흥구 강남동로 74 나 상가동 1층 102호,323469,519146,경기도 용인시 기흥구 보라동 플라워카페,"카페,디저트",경기도 용인시 기흥구 보라동 리스뜰,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20보라동%20리스뜰&sm=hty&style=v5#/list,리스뜰.jpg
페이즐리 롯데프리미엄아울렛기흥점,,"음식점>카페,디저트",,,경기도 용인시 기흥구 고매동 280 롯데프리미엄아울렛 기흥점 B1층,경기도 용인시 기흥구 신고매로 124 롯데프리미엄아울렛 기흥점 B1층,322189,514099,경기도 용인시 기흥구 기흥동 과자,"카페,디저트",경기도 용인시 기흥구 기흥동 페이즐리 롯데프리미엄아울렛기흥점,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20기흥동%20페이즐리%20롯데프리미엄아울렛기흥점&sm=hty&style=v5#/list,페이즐리 롯데프리미엄아울렛기흥점.jpg
스타벅스 용인고매동점,http://www.starbucks.co.kr/,"카페,디저트>카페",,,경기도 용인시 기흥구 고매동 271,경기도 용인시 기흥구 신고매로 59,321584,513856,경기도 용인시 기흥구 기흥동 다방,카페,경기도 용인시 기흥구 기흥동 스타벅스 용인고매동점,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20기흥동%20스타벅스%20용인고매동점&sm=hty&style=v5#/list,스타벅스 용인고매동점.jpg
고매커피,https://gomaecoffee.modoo.at,"음식점>카페,디저트",,,경기도 용인시 기흥구 고매동 245-2,경기도 용인시 기흥구 원고매로2번길 85-2,321274,513444,경기도 용인시 기흥구 기흥동 디저트,"카페,디저트",경기도 용인시 기흥구 기흥동 고매커피,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20기흥동%20고매커피&sm=hty&style=v5#/list,고매커피.jpg
고매227 카페,,"음식점>카페,디저트",,,경기도 용인시 기흥구 고매동 227-2 고매 227 ( 주스트코 2층 ),경기도 용인시 기흥구 원고매로 113-5 고매 227 ( 주스트코 2층 ),321533,513489,경기도 용인시 기흥구 기흥동 디저트,"카페,디저트",경기도 용인시 기흥구 기흥동 고매227 카페,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20기흥동%20고매227%20카페&sm=hty&style=v5#/list,고매227 카페.jpg
카페 고매,,"카페,디저트>카페",,,경기도 용인시 기흥구 고매동 721,경기도 용인시 기흥구 농서로 19,319921,513762,경기도 용인시 기흥구 기흥동 디저트,카페,경기도 용인시 기흥구 기흥동 카페 고매,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20기흥동%20카페%20고매&sm=hty&style=v5#/list,카페 고매.jpg
미스터 마카롱  기흥점,,"음식점>카페,디저트",,,경기도 용인시 기흥구 고매동 889 리빙파워센터 지하3층 미스터마카롱 기흥점,경기도 용인시 기흥구 신고매로 59 리빙파워센터 지하3층 미스터마카롱 기흥점,321592,513892,경기도 용인시 기흥구 기흥동 마카롱,"카페,디저트",경기도 용인시 기흥구 기흥동 미스터 마카롱  기흥점,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20기흥동%20미스터%20마카롱%20%20기흥점&sm=hty&style=v5#/list,미스터 마카롱  기흥점.jpg
호수앉기,https://www.instagram.com/hosuangi,"음식점>카페,디저트",,,경기도 용인시 기흥구 공세동 476-223 호수앉기,경기도 용인시 기흥구 한일로15번길 33 호수앉기,320382,515903,경기도 용인시 기흥구 기흥동 베이커리,"카페,디저트",경기도 용인시 기흥구 기흥동 호수앉기,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20기흥동%20호수앉기&sm=hty&style=v5#/list,호수앉기.jpg
어반리 본점,http://instagram.com/urban.ri?utm_source=ig_profile_share&igshid=cenozkpucob4,"음식점>카페,디저트",,,경기도 용인시 기흥구 고매동 482-1,경기도 용인시 기흥구 원고매로 8,320711,513653,경기도 용인시 기흥구 기흥동 베이커리,"카페,디저트",경기도 용인시 기흥구 기흥동 어반리 본점,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20기흥동%20어반리%20본점&sm=hty&style=v5#/list,어반리 본점.jpg
올커피& 아이스크림,,"음식점>카페,디저트",,,경기도 용인시 기흥구 고매동 388-6,경기도 용인시 기흥구 공세로 73,321077,514781,경기도 용인시 기흥구 기흥동 아이스크림,"카페,디저트",경기도 용인시 기흥구 기흥동 올커피& 아이스크림,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20기흥동%20올커피&%20아이스크림%20&sm=hty&style=v5#/list,올커피& 아이스크림.jpg
빵공원 벨꾸르,,"카페,디저트>베이커리",,,경기도 용인시 기흥구 고매동 279-13 B동 1~2층 빵공원 벨꾸르,경기도 용인시 기흥구 기흥단지로 224 B동 1~2층 빵공원 벨꾸르,321981,513889,경기도 용인시 기흥구 기흥동 제과,베이커리,경기도 용인시 기흥구 기흥동 빵공원 벨꾸르,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20기흥동%20빵공원%20벨꾸르&sm=hty&style=v5#/list,빵공원 벨꾸르.jpg
홍종흔베이커리 롯데프리미엄아울렛 기흥점,,"카페,디저트>베이커리",,,경기도 용인시 기흥구 고매동 280 기흥롯데프리미엄아울렛 지하1층,경기도 용인시 기흥구 신고매로 124 기흥롯데프리미엄아울렛 지하1층,322195,514099,경기도 용인시 기흥구 기흥동 제과,베이커리,경기도 용인시 기흥구 기흥동 홍종흔베이커리 롯데프리미엄아울렛 기흥점,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20기흥동%20홍종흔베이커리%20롯데프리미엄아울렛%20기흥점&sm=hty&style=v5#/list,홍종흔베이커리 롯데프리미엄아울렛 기흥점.jpg
앤티앤스 롯데프리미엄아울렛 기흥점,http://auntieannes.co.kr/#01,"카페,디저트>베이커리",,,경기도 용인시 기흥구 고매동 280,경기도 용인시 기흥구 신고매로 124,322293,514100,경기도 용인시 기흥구 기흥동 제과,베이커리,경기도 용인시 기흥구 기흥동 앤티앤스 롯데프리미엄아울렛 기흥점,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20기흥동%20앤티앤스%20롯데프리미엄아울렛%20기흥점&sm=hty&style=v5#/list,앤티앤스 롯데프리미엄아울렛 기흥점.jpg
인디펜던트 커피,,"카페,디저트>카페",,,경기도 용인시 기흥구 고매동 280,경기도 용인시 기흥구 신고매로 124,322273,514074,경기도 용인시 기흥구 기흥동 커피전문,카페,경기도 용인시 기흥구 기흥동 인디펜던트 커피,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20기흥동%20인디펜던트%20커피%20&sm=hty&style=v5#/list,인디펜던트 커피.jpg
떼레노시떼 클래식,http://www.terrenocite.com,"카페,디저트>카페",,,경기도 용인시 기흥구 고매동 409-95 1층 떼레노시떼 클래식,경기도 용인시 기흥구 기흥단지로 81-1 1층 떼레노시떼 클래식,320926,514322,경기도 용인시 기흥구 기흥동 커피전문,카페,경기도 용인시 기흥구 기흥동 떼레노시떼 클래식,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20기흥동%20떼레노시떼%20클래식&sm=hty&style=v5#/list,떼레노시떼 클래식.jpg
폴아저씨  커피 공장,,"카페,디저트>카페",,,경기도 용인시 기흥구 공세동 734-6 테라스 가든 b08호,경기도 용인시 기흥구 공세로 150-29 테라스 가든 b08호,321273,515491,경기도 용인시 기흥구 기흥동 커피전문,카페,경기도 용인시 기흥구 기흥동 폴아저씨  커피 공장,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20기흥동%20폴아저씨%20%20커피%20공장&sm=hty&style=v5#/list,폴아저씨  커피 공장.jpg
만랩 커피  기흥삼성반도체점,http://www.100000lab.com,"카페,디저트>카페",,,경기도 용인시 기흥구 농서동 산24 SR3동 GATE 3 면회실 1층,경기도 용인시 기흥구 삼성로 1 SR3동 GATE 3 면회실 1층,318889,514292,경기도 용인시 기흥구 기흥동 테이크아웃커피,카페,경기도 용인시 기흥구 기흥동 만랩 커피  기흥삼성반도체점,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20기흥동%20만랩%20커피%20%20기흥삼성반도체점&sm=hty&style=v5#/list,만랩 커피  기흥삼성반도체점.jpg
이디야 커피  삼성기흥점,http://www.ediya.com/,"카페,디저트>카페",,,경기도 용인시 기흥구 농서동 1 삼성전자(주)기흥캠퍼스,경기도 용인시 기흥구 삼성로 1 삼성전자(주)기흥캠퍼스,319252,514193,경기도 용인시 기흥구 기흥동 테이크아웃커피,카페,경기도 용인시 기흥구 기흥동 이디야 커피  삼성기흥점,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20기흥동%20이디야%20커피%20%20삼성기흥점&sm=hty&style=v5#/list,이디야 커피  삼성기흥점.jpg
스타벅스 기흥테라타워점,http://www.starbucks.co.kr/,"카페,디저트>카페",,,"경기도 용인시 기흥구 농서동 452 기흥 테라타워 125, 126, 127, 128호",경기도 용인시 기흥구 서천로201번길 11,317761,514734,경기도 용인시 기흥구 서농동 다방,카페,경기도 용인시 기흥구 서농동 스타벅스 기흥테라타워점,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20서농동%20스타벅스%20기흥테라타워점&sm=hty&style=v5#/list,스타벅스 기흥테라타워점.jpg
카페서천,,"음식점>카페,디저트",,,경기도 용인시 기흥구 서천동 247,경기도 용인시 기흥구 서그내로49번길 13,318130,516100,경기도 용인시 기흥구 서농동 디저트,"카페,디저트",경기도 용인시 기흥구 서농동 카페서천,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20서농동%20카페서천&sm=hty&style=v5#/list,카페서천.jpg
디저트 바이이든,http://instagram.com/dessertby_eden,"음식점>카페,디저트",,,경기도 용인시 기흥구 농서동 443-5 1층,경기도 용인시 기흥구 서천동로91번길 16 1층,317842,514950,경기도 용인시 기흥구 서농동 디저트,"카페,디저트",경기도 용인시 기흥구 서농동  디저트 바이이든,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20서농동%20%20디저트%20바이이든&sm=hty&style=v5#/list,디저트 바이이든.jpg
카페pcc 용인서천점,https://blog.naver.com/sungdae0705,"음식점>카페,디저트",,,경기도 용인시 기흥구 서천동 267 카페pcc 용인서천점,경기도 용인시 기흥구 서그내로 67 카페pcc 용인서천점,317825,515968,경기도 용인시 기흥구 서농동 디저트,"카페,디저트",경기도 용인시 기흥구 서농동 카페pcc 용인서천점,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20서농동%20카페pcc%20용인서천점&sm=hty&style=v5#/list,카페pcc 용인서천점.jpg
옐로버터,https://smartstore.naver.com/yolong_caron,"음식점>카페,디저트",,,경기도 용인시 기흥구 서천동 405-2,경기도 용인시 기흥구 서그내로62번길 49,317457,516036,경기도 용인시 기흥구 서농동 디저트,"카페,디저트",경기도 용인시 기흥구 서농동 옐로버터,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20서농동%20옐로버터&sm=hty&style=v5#/list,옐로버터.jpg
바빈스커피 기흥테라타워점,http://babeans.com/new/,"카페,디저트>카페",,,경기도 용인시 기흥구 농서동 452 1층 16호,경기도 용인시 기흥구 서천로201번길 11 1층 16호,317769,514741,경기도 용인시 기흥구 서농동 떡볶이,카페,경기도 용인시 기흥구 서농동 바빈스커피 기흥테라타워점,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20서농동%20바빈스커피%20기흥테라타워점&sm=hty&style=v5#/list,바빈스커피 기흥테라타워점.jpg
페블,https://www.instagram.com/pebble_macaron,"음식점>카페,디저트",,,경기도 용인시 기흥구 농서동 414 1층 108호 페블,경기도 용인시 기흥구 서천로172번길 42 1층 108호 페블,317594,514694,경기도 용인시 기흥구 서농동 마카롱,"카페,디저트",경기도 용인시 기흥구 서농동 페블,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20서농동%20페블&sm=hty&style=v5#/list,페블.jpg
타니예르,,"카페,디저트>베이커리",,,경기도 용인시 기흥구 서천동 730 TANIERE,경기도 용인시 기흥구 서천서로12번길 4-2 TANIERE,318008,515823,경기도 용인시 기흥구 서농동 베이커리,베이커리,경기도 용인시 기흥구 서농동 타니예르,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20서농동%20타니예르&sm=hty&style=v5#/list,타니예르.jpg
위파티 서천점,http://pf.kakao.com/_SfREK,"카페,디저트>베이커리",,,경기도 용인시 기흥구 서천동 320-6 1층 106호,경기도 용인시 기흥구 서그내로15번길 1 1층 106호,318028,516418,경기도 용인시 기흥구 서농동 베이커리,베이커리,경기도 용인시 기흥구 서농동 위파티 서천점,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20서농동%20위파티%20서천점&sm=hty&style=v5#/list,위파티 서천점.jpg
신명호 베이커리,,"카페,디저트>베이커리",,,경기도 용인시 기흥구 서천동 406,경기도 용인시 기흥구 서그내로62번길 49,317466,516040,경기도 용인시 기흥구 서농동 베이커리,베이커리,경기도 용인시 기흥구 서농동 신명호 베이커리,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20서농동%20신명호%20베이커리%20&sm=hty&style=v5#/list,신명호 베이커리.jpg
파파노아이,,"카페,디저트>베이커리",,,경기도 용인시 기흥구 서천동 245-12 1층,경기도 용인시 기흥구 서그내로53번길 3-33 1층,318289,516022,경기도 용인시 기흥구 서농동 베이커리,베이커리,경기도 용인시 기흥구 서농동 파파노아이,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20서농동%20파파노아이&sm=hty&style=v5#/list,파파노아이.jpg
파리바게뜨 용인서천마을점,,"카페,디저트>베이커리",,,경기도 용인시 기흥구 서천동 813,경기도 용인시 기흥구 서천로 121,317925,515459,경기도 용인시 기흥구 서농동 베이커리,베이커리,경기도 용인시 기흥구 서농동 파리바게뜨 용인서천마을점,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20서농동%20파리바게뜨%20용인서천마을점&sm=hty&style=v5#/list,파리바게뜨 용인서천마을점.jpg
매머드익스프레스 기흥테라점,,"카페,디저트>카페",,,경기도 용인시 기흥구 농서동 452 지하1층 C-L134호,경기도 용인시 기흥구 서천로201번길 11 지하1층 C-L134호,317802,514738,경기도 용인시 기흥구 서농동 베트남음식,카페,경기도 용인시 기흥구 서농동 매머드익스프레스 기흥테라점,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20서농동%20매머드익스프레스%20기흥테라점&sm=hty&style=v5#/list,매머드익스프레스 기흥테라점.jpg
서천사람들,,"음식점>카페,디저트",,,경기도 용인시 기흥구 서천동 407-1,경기도 용인시 기흥구 예현로35번길 27,317399,515963,경기도 용인시 기흥구 서농동 샌드위치,"카페,디저트",경기도 용인시 기흥구 서농동 서천사람들,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20서농동%20서천사람들&sm=hty&style=v5#/list,서천사람들.jpg
커피프라이데이,,"음식점>카페,디저트",,,경기도 용인시 기흥구 농서동 산24 삼성전자(기흥캠퍼스) 커피프라이데이,경기도 용인시 기흥구 삼성로 1 삼성전자(기흥캠퍼스) 커피프라이데이,318212,514463,경기도 용인시 기흥구 서농동 아이스크림,"카페,디저트",경기도 용인시 기흥구 서농동 커피프라이데이,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20서농동%20커피프라이데이&sm=hty&style=v5#/list,커피프라이데이.jpg
롤링핀 서천기흥테라점,http://rollingpin.co.kr/main/index.html,"카페,디저트>베이커리",,,경기도 용인시 기흥구 농서동 452 지하 1층 CL167호,경기도 용인시 기흥구 서천로201번길 11 지하 1층 CL167호,317838,514751,경기도 용인시 기흥구 서농동 제과,베이커리,경기도 용인시 기흥구 서농동 롤링핀 서천기흥테라점,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20서농동%20롤링핀%20서천기흥테라점&sm=hty&style=v5#/list,롤링핀 서천기흥테라점.jpg
The november 라운지 용인서천점,http://thenovemberlounge.com,"음식점>카페,디저트",,,경기도 용인시 기흥구 농서동 410,경기도 용인시 기흥구 서천로172번길 31,317664,514853,경기도 용인시 기흥구 서농동 카페,"카페,디저트",경기도 용인시 기흥구 서농동 The november 라운지 용인서천점,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20서농동%20The%20november%20라운지%20용인서천점&sm=hty&style=v5#/list,The november 라운지 용인서천점.jpg
카페 페이버,https://instagram.com/favor_0316?igshid=5lfkzy05e0jx,"음식점>카페,디저트",,,경기도 용인시 기흥구 서천동 729-9 1층 커피숍,경기도 용인시 기흥구 서천서로12번길 4-7 1층 커피숍,318045,515836,경기도 용인시 기흥구 서농동 카페,"카페,디저트",경기도 용인시 기흥구 서농동  카페 페이버,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20서농동%20%20카페%20페이버&sm=hty&style=v5#/list,카페 페이버.jpg
아가치타커피,https://smartstore.naver.com/agacheetah,"카페,디저트>카페",,,경기도 용인시 기흥구 서천동 401,경기도 용인시 기흥구 서그내로62번길 25,317653,516010,경기도 용인시 기흥구 서농동 카페,카페,경기도 용인시 기흥구 서농동 아가치타커피,https://m.map.naver.com/search2/search.naver?query=경기도%20용인시%20기흥구%20서농동%20아가치타커피&sm=hty&style=v5#/list,아가치타커피.jpg
